"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1825,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1869,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1796,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1754,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1688,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1699,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1701,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1706,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1752,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1704,,
"LVA","Latvia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1976,,
"LVA","Latvia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1987,,
"LVA","Latvia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1938,,
"LVA","Latvia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1928,,
"LVA","Latvia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1878,,
"LVA","Latvia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1906,,
"LVA","Latvia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1907,,
"LVA","Latvia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1878,,
"LVA","Latvia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2002,,
"LVA","Latvia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1952,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1935,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1952,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1934,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1928,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1938,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1903,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2364.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2383.8,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2326.6,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2283.1,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2291.1,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2307.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2314.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2347.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2280.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2216.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2209.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2230.1,,
